"Date","Price","Open","High","Low","Change %"
"Aug 25, 2013","0.066","0.058","0.066","0.058","17.68%"
"Aug 23, 2013","0.056","0.041","0.066","0.041","30.23%"
"Aug 22, 2013","0.043","0.071","0.071","0.041","-34.85%"
"Aug 21, 2013","0.066","0.076","0.076","0.066","-7.04%"
"Aug 20, 2013","0.071","0.081","0.081","0.068","0.00%"
"Aug 19, 2013","0.071","0.071","0.076","0.071","0.00%"
"Aug 18, 2013","0.071","0.071","0.073","0.071","0.00%"
"Aug 16, 2013","0.071","0.076","0.079","0.071","-2.74%"
"Aug 15, 2013","0.073","0.073","0.076","0.071","2.82%"
"Aug 14, 2013","0.071","0.076","0.084","0.071","-10.13%"
"Aug 13, 2013","0.079","0.076","0.081","0.073","16.18%"
"Aug 12, 2013","0.068","0.068","0.076","0.066","-4.23%"
"Aug 11, 2013","0.071","0.071","0.071","0.068","0.00%"
"Aug 10, 2013","0.071","0.071","0.071","0.071","0.00%"
"Aug 09, 2013","0.071","0.068","0.071","0.068","4.41%"
"Aug 08, 2013","0.068","0.076","0.079","0.068","-10.53%"
"Aug 07, 2013","0.076","0.076","0.081","0.073","-3.80%"
"Aug 06, 2013","0.079","0.074","0.086","0.074","3.95%"
"Aug 05, 2013","0.076","0.073","0.079","0.071","3.40%"
"Aug 03, 2013","0.073","0.073","0.073","0.073","0.68%"
"Aug 02, 2013","0.073","0.076","0.079","0.071","-3.95%"
"Aug 01, 2013","0.076","0.071","0.076","0.071","7.04%"
"Jul 31, 2013","0.071","0.071","0.076","0.071","0.00%"
"Jul 30, 2013","0.071","0.071","0.073","0.066","16.39%"
"Jul 29, 2013","0.061","0.063","0.066","0.061","0.00%"
"Jul 27, 2013","0.061","0.061","0.061","0.061","0.00%"
"Jul 26, 2013","0.061","0.066","0.066","0.061","0.00%"
"Jul 25, 2013","0.061","0.066","0.068","0.058","-7.58%"
"Jul 24, 2013","0.066","0.068","0.073","0.061","0.00%"
"Jul 23, 2013","0.066","0.071","0.076","0.066","0.00%"
"Jul 22, 2013","0.066","0.073","0.076","0.066","-7.04%"
"Jul 20, 2013","0.071","0.071","0.071","0.071","0.00%"
"Jul 19, 2013","0.071","0.071","0.073","0.068","0.00%"
"Jul 18, 2013","0.071","0.066","0.073","0.066","7.58%"
"Jul 17, 2013","0.066","0.066","0.073","0.066","0.00%"
"Jul 16, 2013","0.066","0.071","0.076","0.066","0.00%"
"Jul 15, 2013","0.066","0.073","0.076","0.063","-10.20%"
"Jul 13, 2013","0.073","0.073","0.073","0.073","0.68%"
"Jul 12, 2013","0.073","0.071","0.076","0.068","2.82%"
"Jul 11, 2013","0.071","0.073","0.076","0.071","-6.58%"
"Jul 10, 2013","0.076","0.079","0.079","0.076","0.00%"
"Jul 09, 2013","0.076","0.074","0.109","0.074","0.00%"
"Jul 08, 2013","0.076","0.081","0.086","0.073","-6.29%"
"Jul 06, 2013","0.081","0.081","0.081","0.081","0.00%"
"Jul 05, 2013","0.081","0.073","0.089","0.071","6.44%"
"Jul 04, 2013","0.076","0.076","0.076","0.076","0.00%"
"Jul 03, 2013","0.076","0.076","0.101","0.071","0.00%"
"Jul 02, 2013","0.076","0.091","0.117","0.066","-20.83%"
"Jul 01, 2013","0.096","0.101","0.101","0.094","0.00%"
"Jun 29, 2013","0.096","0.096","0.096","0.096","0.00%"
"Jun 28, 2013","0.096","0.106","0.109","0.096","-9.43%"
"Jun 27, 2013","0.106","0.109","0.112","0.104","-2.75%"
"Jun 26, 2013","0.109","0.112","0.114","0.106","0.00%"
"Jun 25, 2013","0.109","0.107","0.112","0.106","10.10%"
"Jun 24, 2013","0.099","0.086","0.101","0.086","14.85%"
"Jun 23, 2013","0.086","0.086","0.086","0.086","0.00%"
"Jun 22, 2013","0.086","0.086","0.086","0.086","0.00%"
"Jun 21, 2013","0.086","0.081","0.089","0.081","6.17%"
"Jun 20, 2013","0.081","0.081","0.084","0.076","0.00%"
"Jun 19, 2013","0.081","0.084","0.086","0.076","0.00%"
"Jun 18, 2013","0.081","0.076","0.081","0.076","6.58%"
"Jun 17, 2013","0.076","0.076","0.081","0.073","0.00%"
"Jun 16, 2013","0.076","0.076","0.076","0.076","0.00%"
"Jun 15, 2013","0.076","0.076","0.076","0.076","0.00%"
"Jun 14, 2013","0.076","0.081","0.086","0.076","-6.17%"
"Jun 13, 2013","0.081","0.081","0.084","0.079","0.00%"
"Jun 12, 2013","0.081","0.080","0.082","0.079","1.25%"
"Jun 11, 2013","0.080","0.080","0.085","0.080","5.26%"
"Jun 10, 2013","0.076","0.081","0.081","0.076","0.00%"
"Jun 08, 2013","0.076","0.076","0.076","0.076","0.00%"
"Jun 07, 2013","0.076","0.076","0.081","0.076","0.00%"
"Jun 06, 2013","0.076","0.081","0.081","0.076","0.00%"
"Jun 05, 2013","0.076","0.076","0.084","0.076","-6.17%"
"Jun 04, 2013","0.081","0.081","0.086","0.081","28.57%"
"Jun 03, 2013","0.063","0.076","0.076","0.063","-8.03%"
"Jun 01, 2013","0.068","0.068","0.068","0.068","0.00%"
"May 31, 2013","0.068","0.076","0.076","0.066","3.03%"
"May 30, 2013","0.066","0.086","0.086","0.063","-18.52%"
"May 29, 2013","0.081","0.089","0.091","0.081","0.00%"
"May 28, 2013","0.081","0.079","0.081","0.076","6.44%"
"May 25, 2013","0.076","0.076","0.076","0.076","0.00%"
"May 24, 2013","0.076","0.079","0.081","0.076","-3.80%"
"May 23, 2013","0.079","0.081","0.084","0.076","-2.47%"
"May 22, 2013","0.081","0.081","0.084","0.081","0.00%"
"May 21, 2013","0.081","0.086","0.089","0.081","2.53%"
"May 20, 2013","0.079","0.076","0.084","0.073","3.81%"
"May 18, 2013","0.076","0.076","0.076","0.076","0.00%"
"May 17, 2013","0.076","0.076","0.079","0.073","4.11%"
"May 16, 2013","0.073","0.081","0.084","0.073","-9.88%"
"May 15, 2013","0.081","0.081","0.086","0.081","-3.57%"
"May 14, 2013","0.084","0.079","0.091","0.079","3.70%"
"May 13, 2013","0.081","0.081","0.086","0.079","0.00%"
"May 11, 2013","0.081","0.081","0.081","0.081","0.00%"
"May 10, 2013","0.081","0.076","0.084","0.076","6.58%"
"May 09, 2013","0.076","0.076","0.079","0.076","0.00%"
"May 08, 2013","0.076","0.076","0.079","0.073","0.00%"
"May 07, 2013","0.076","0.076","0.084","0.076","7.04%"
"May 06, 2013","0.071","0.084","0.086","0.071","-15.17%"
"May 04, 2013","0.084","0.084","0.084","0.084","0.00%"
"May 03, 2013","0.084","0.081","0.086","0.081","3.70%"
"May 02, 2013","0.081","0.081","0.084","0.081","0.00%"
"May 01, 2013","0.081","0.084","0.086","0.081","0.00%"
"Apr 30, 2013","0.081","0.081","0.086","0.081","0.00%"
"Apr 29, 2013","0.081","0.086","0.089","0.081","-6.03%"
"Apr 27, 2013","0.086","0.086","0.086","0.086","0.00%"
"Apr 26, 2013","0.086","0.084","0.086","0.081","0.00%"
"Apr 25, 2013","0.086","0.086","0.094","0.081","-3.37%"
"Apr 24, 2013","0.089","0.086","0.091","0.086","3.49%"
"Apr 23, 2013","0.086","0.086","0.094","0.086","0.00%"
"Apr 22, 2013","0.086","0.089","0.091","0.086","0.00%"
"Apr 20, 2013","0.086","0.086","0.086","0.086","0.00%"
"Apr 19, 2013","0.086","0.086","0.091","0.086","0.00%"
"Apr 18, 2013","0.086","0.091","0.094","0.084","-4.44%"
"Apr 17, 2013","0.090","0.090","0.092","0.090","-2.17%"
"Apr 16, 2013","0.092","0.090","0.095","0.090","1.10%"
"Apr 15, 2013","0.091","0.094","0.096","0.091","-2.99%"
"Apr 13, 2013","0.094","0.094","0.094","0.094","0.00%"
"Apr 12, 2013","0.094","0.096","0.099","0.091","-5.05%"
"Apr 11, 2013","0.099","0.096","0.099","0.096","3.12%"
"Apr 10, 2013","0.096","0.099","0.101","0.096","0.00%"
"Apr 09, 2013","0.096","0.096","0.104","0.096","0.00%"
"Apr 08, 2013","0.096","0.096","0.096","0.094","0.00%"
"Apr 05, 2013","0.096","0.104","0.104","0.091","-4.95%"
"Apr 04, 2013","0.101","0.101","0.101","0.096","5.21%"
"Apr 03, 2013","0.096","0.106","0.109","0.096","-9.43%"
"Apr 02, 2013","0.106","0.107","0.114","0.106","0.00%"
"Apr 01, 2013","0.106","0.109","0.112","0.106","-0.47%"
"Mar 29, 2013","0.106","0.106","0.106","0.106","0.47%"
"Mar 28, 2013","0.106","0.109","0.114","0.106","-7.02%"
"Mar 27, 2013","0.114","0.109","0.114","0.106","1.79%"
"Mar 26, 2013","0.112","0.107","0.114","0.106","5.66%"
"Mar 25, 2013","0.106","0.109","0.112","0.104","-0.47%"
"Mar 23, 2013","0.106","0.106","0.106","0.106","0.47%"
"Mar 22, 2013","0.106","0.112","0.112","0.106","-5.36%"
"Mar 21, 2013","0.112","0.117","0.117","0.104","2.75%"
"Mar 20, 2013","0.109","0.109","0.114","0.106","0.00%"
"Mar 19, 2013","0.109","0.109","0.114","0.106","2.83%"
"Mar 18, 2013","0.106","0.114","0.114","0.106","-5.02%"
"Mar 17, 2013","0.112","0.112","0.112","0.112","0.00%"
"Mar 16, 2013","0.112","0.112","0.112","0.112","0.00%"
"Mar 15, 2013","0.112","0.112","0.114","0.112","0.00%"
"Mar 14, 2013","0.112","0.119","0.119","0.112","-4.27%"
"Mar 13, 2013","0.117","0.117","0.124","0.117","0.00%"
"Mar 12, 2013","0.117","0.117","0.124","0.117","4.46%"
"Mar 11, 2013","0.112","0.114","0.117","0.112","0.00%"
"Mar 09, 2013","0.112","0.112","0.112","0.112","0.00%"
"Mar 08, 2013","0.112","0.117","0.117","0.112","0.00%"
"Mar 07, 2013","0.112","0.117","0.119","0.109","-1.75%"
"Mar 06, 2013","0.114","0.119","0.119","0.114","-6.56%"
"Mar 05, 2013","0.122","0.122","0.122","0.122","4.27%"
"Mar 04, 2013","0.117","0.127","0.127","0.117","-5.87%"
"Mar 02, 2013","0.124","0.124","0.124","0.124","0.00%"
"Mar 01, 2013","0.124","0.132","0.132","0.124","-2.36%"
"Feb 28, 2013","0.127","0.130","0.133","0.124","-2.31%"
"Feb 27, 2013","0.130","0.135","0.140","0.130","-3.70%"
"Feb 26, 2013","0.135","0.137","0.138","0.133","2.27%"
"Feb 25, 2013","0.132","0.137","0.142","0.129","-3.65%"
"Feb 23, 2013","0.137","0.137","0.137","0.137","0.00%"
"Feb 22, 2013","0.137","0.136","0.140","0.132","2.24%"
"Feb 21, 2013","0.134","0.131","0.136","0.131","2.29%"
"Feb 20, 2013","0.131","0.131","0.136","0.131","1.55%"
"Feb 19, 2013","0.129","0.129","0.132","0.127","1.74%"
"Feb 17, 2013","0.127","0.127","0.127","0.127","0.00%"
"Feb 16, 2013","0.127","0.127","0.127","0.127","0.00%"
"Feb 15, 2013","0.127","0.126","0.132","0.126","-1.55%"
"Feb 14, 2013","0.129","0.126","0.129","0.121","6.61%"
"Feb 13, 2013","0.121","0.121","0.126","0.121","-0.82%"
"Feb 12, 2013","0.122","0.122","0.129","0.122","8.93%"
"Feb 11, 2013","0.112","0.112","0.112","0.109","0.00%"
"Feb 09, 2013","0.112","0.112","0.112","0.112","0.00%"
"Feb 08, 2013","0.112","0.111","0.114","0.108","0.90%"
"Feb 07, 2013","0.111","0.111","0.116","0.108","0.00%"
"Feb 06, 2013","0.111","0.113","0.116","0.108","0.00%"
"Feb 05, 2013","0.111","0.112","0.113","0.111","1.83%"
"Feb 04, 2013","0.109","0.109","0.112","0.106","2.35%"
"Feb 02, 2013","0.106","0.106","0.106","0.106","0.47%"
"Feb 01, 2013","0.106","0.111","0.122","0.106","-4.50%"
"Jan 31, 2013","0.111","0.111","0.116","0.108","0.00%"
"Jan 30, 2013","0.111","0.111","0.116","0.111","-1.77%"
"Jan 29, 2013","0.113","0.112","0.117","0.106","6.60%"
"Jan 28, 2013","0.106","0.112","0.117","0.106","-5.02%"
"Jan 26, 2013","0.112","0.109","0.112","0.109","0.00%"
"Jan 25, 2013","0.112","0.101","0.112","0.101","10.89%"
"Jan 24, 2013","0.101","0.101","0.103","0.098","0.00%"
"Jan 23, 2013","0.101","0.101","0.103","0.101","5.21%"
"Jan 22, 2013","0.096","0.104","0.104","0.091","-5.33%"
"Jan 19, 2013","0.101","0.101","0.101","0.101","0.00%"
"Jan 18, 2013","0.101","0.106","0.112","0.101","-4.72%"
"Jan 17, 2013","0.106","0.106","0.108","0.103","0.00%"
"Jan 16, 2013","0.106","0.111","0.116","0.106","-4.50%"
"Jan 15, 2013","0.111","0.106","0.112","0.106","9.90%"
"Jan 14, 2013","0.101","0.101","0.104","0.099","0.00%"
"Jan 13, 2013","0.101","0.101","0.101","0.101","0.00%"
"Jan 12, 2013","0.101","0.101","0.101","0.101","0.00%"
"Jan 11, 2013","0.101","0.101","0.101","0.096","5.21%"
"Jan 10, 2013","0.096","0.091","0.098","0.091","5.49%"
"Jan 09, 2013","0.091","0.106","0.111","0.091","-14.15%"
"Jan 08, 2013","0.106","0.106","0.116","0.106","0.00%"
"Jan 07, 2013","0.106","0.112","0.117","0.104","-5.02%"
"Jan 05, 2013","0.112","0.112","0.112","0.112","0.00%"
"Jan 04, 2013","0.112","0.121","0.127","0.109","-7.44%"
"Jan 03, 2013","0.121","0.116","0.121","0.111","8.04%"
"Jan 02, 2013","0.112","0.114","0.122","0.106","-1.84%"
"Jan 01, 2013","0.114","0.114","0.114","0.114","0.00%"
"Dec 31, 2012","0.114","0.096","0.117","0.094","18.26%"
"Dec 30, 2012","0.096","0.096","0.096","0.096","0.00%"
"Dec 29, 2012","0.096","0.096","0.096","0.096","0.00%"
"Dec 28, 2012","0.096","0.122","0.124","0.096","-21.31%"
"Dec 27, 2012","0.122","0.133","0.134","0.119","0.00%"
"Dec 26, 2012","0.122","0.114","0.129","0.109","9.32%"
"Dec 25, 2012","0.112","0.112","0.112","0.112","0.00%"
"Dec 24, 2012","0.112","0.112","0.117","0.112","0.00%"
"Dec 23, 2012","0.112","0.112","0.112","0.112","0.00%"
"Dec 22, 2012","0.112","0.117","0.117","0.112","0.00%"
"Dec 21, 2012","0.112","0.106","0.119","0.101","5.66%"
"Dec 20, 2012","0.106","0.105","0.109","0.101","0.95%"
"Dec 19, 2012","0.105","0.105","0.113","0.100","-4.55%"
"Dec 18, 2012","0.110","0.095","0.110","0.093","20.88%"
"Dec 17, 2012","0.091","0.094","0.096","0.086","-2.99%"
"Dec 15, 2012","0.094","0.094","0.094","0.094","0.00%"
"Dec 14, 2012","0.094","0.101","0.104","0.079","-6.93%"
"Dec 13, 2012","0.101","0.120","0.122","0.101","-12.17%"
"Dec 12, 2012","0.115","0.125","0.128","0.115","-8.00%"
"Dec 11, 2012","0.125","0.135","0.135","0.125","-5.30%"
"Dec 10, 2012","0.132","0.132","0.137","0.132","0.00%"
"Dec 08, 2012","0.132","0.132","0.132","0.132","0.00%"
"Dec 07, 2012","0.132","0.137","0.140","0.132","-3.65%"
"Dec 06, 2012","0.137","0.135","0.147","0.134","1.48%"
"Dec 05, 2012","0.135","0.135","0.146","0.135","-3.57%"
"Dec 04, 2012","0.140","0.140","0.148","0.140","6.06%"
"Dec 03, 2012","0.132","0.134","0.140","0.129","0.00%"
"Dec 01, 2012","0.132","0.132","0.132","0.132","0.00%"
"Nov 30, 2012","0.132","0.141","0.150","0.129","-5.04%"
"Nov 29, 2012","0.139","0.144","0.151","0.136","-1.42%"
"Nov 28, 2012","0.141","0.146","0.146","0.141","-3.42%"
"Nov 27, 2012","0.146","0.146","0.151","0.146","2.82%"
"Nov 26, 2012","0.142","0.142","0.152","0.142","1.79%"
"Nov 24, 2012","0.140","0.140","0.140","0.140","0.00%"
"Nov 23, 2012","0.140","0.141","0.150","0.140","-0.92%"
"Nov 22, 2012","0.141","0.141","0.141","0.141","0.00%"
"Nov 21, 2012","0.141","0.141","0.154","0.141","0.00%"
"Nov 20, 2012","0.141","0.136","0.151","0.136","2.92%"
"Nov 19, 2012","0.137","0.137","0.137","0.132","0.00%"
"Nov 17, 2012","0.137","0.134","0.137","0.134","0.00%"
"Nov 16, 2012","0.137","0.136","0.140","0.132","0.74%"
"Nov 15, 2012","0.136","0.146","0.151","0.136","-5.56%"
"Nov 14, 2012","0.144","0.146","0.151","0.144","1.41%"
"Nov 13, 2012","0.142","0.150","0.150","0.142","-3.47%"
"Nov 10, 2012","0.147","0.147","0.147","0.147","0.00%"
"Nov 09, 2012","0.147","0.141","0.147","0.141","4.26%"
"Nov 08, 2012","0.141","0.141","0.146","0.141","-2.08%"
"Nov 07, 2012","0.144","0.151","0.167","0.141","-4.64%"
"Nov 06, 2012","0.151","0.151","0.154","0.151","2.72%"
"Nov 05, 2012","0.147","0.150","0.155","0.147","-3.42%"
"Nov 03, 2012","0.152","0.152","0.152","0.152","0.00%"
"Nov 02, 2012","0.152","0.151","0.152","0.147","2.01%"
"Nov 01, 2012","0.149","0.156","0.162","0.146","-4.49%"
"Oct 31, 2012","0.156","0.162","0.167","0.154","-3.41%"
"Oct 30, 2012","0.162","0.160","0.162","0.160","0.94%"
"Oct 29, 2012","0.160","0.155","0.167","0.152","5.12%"
"Oct 27, 2012","0.152","0.152","0.152","0.152","0.00%"
"Oct 26, 2012","0.152","0.155","0.155","0.152","0.00%"
"Oct 25, 2012","0.152","0.152","0.152","0.152","1.33%"
"Oct 24, 2012","0.150","0.150","0.150","0.150","0.00%"
"Oct 23, 2012","0.150","0.150","0.150","0.150","5.63%"
"Oct 22, 2012","0.142","0.142","0.142","0.142","0.00%"
"Oct 20, 2012","0.142","0.142","0.142","0.142","0.00%"
"Oct 19, 2012","0.142","0.142","0.142","0.142","-6.58%"
"Oct 18, 2012","0.152","0.152","0.152","0.152","-1.94%"
"Oct 17, 2012","0.155","0.155","0.155","0.155","3.33%"
"Oct 16, 2012","0.150","0.150","0.150","0.150","-1.32%"
"Oct 15, 2012","0.152","0.152","0.152","0.152","0.00%"
"Oct 13, 2012","0.152","0.152","0.152","0.152","0.00%"
"Oct 12, 2012","0.152","0.152","0.152","0.152","1.33%"
"Oct 11, 2012","0.150","0.150","0.150","0.150","2.74%"
"Oct 10, 2012","0.146","0.146","0.146","0.146","4.29%"
"Oct 09, 2012","0.140","0.140","0.140","0.140","-1.41%"
"Oct 06, 2012","0.142","0.142","0.142","0.142","0.00%"
"Oct 05, 2012","0.142","0.142","0.142","0.142","-2.07%"
"Oct 04, 2012","0.145","0.145","0.145","0.145","7.41%"
"Oct 03, 2012","0.135","0.135","0.135","0.135","-3.57%"
"Oct 02, 2012","0.140","0.140","0.140","0.140","6.06%"
"Oct 01, 2012","0.132","0.132","0.132","0.132","-1.79%"
"Sep 29, 2012","0.134","0.134","0.134","0.134","0.00%"
"Sep 28, 2012","0.134","0.134","0.134","0.134","2.29%"
"Sep 27, 2012","0.131","0.131","0.131","0.131","-2.24%"
"Sep 26, 2012","0.134","0.134","0.134","0.134","-4.96%"
"Sep 25, 2012","0.141","0.141","0.141","0.141","-0.70%"
"Sep 24, 2012","0.142","0.142","0.142","0.142","0.00%"
"Sep 23, 2012","0.142","0.142","0.142","0.142","0.00%"
"Sep 22, 2012","0.142","0.142","0.142","0.142","0.00%"
"Sep 21, 2012","0.142","0.142","0.142","0.142","0.71%"
"Sep 20, 2012","0.141","0.141","0.141","0.141","0.00%"
"Sep 19, 2012","0.141","0.141","0.141","0.141","7.63%"
"Sep 18, 2012","0.131","0.131","0.131","0.131","3.15%"
"Sep 17, 2012","0.127","0.127","0.127","0.127","0.00%"
"Sep 15, 2012","0.127","0.127","0.127","0.127","0.00%"
"Sep 14, 2012","0.127","0.127","0.127","0.127","4.96%"
"Sep 13, 2012","0.121","0.121","0.121","0.121","-3.97%"
"Sep 12, 2012","0.126","0.126","0.126","0.126","-3.82%"
"Sep 11, 2012","0.131","0.131","0.131","0.131","-0.76%"
"Sep 10, 2012","0.132","0.132","0.132","0.132","-3.65%"
"Sep 08, 2012","0.137","0.137","0.137","0.137","0.00%"
"Sep 07, 2012","0.137","0.137","0.137","0.137","0.74%"
"Sep 06, 2012","0.136","0.136","0.136","0.136","0.00%"
"Sep 05, 2012","0.136","0.136","0.136","0.136","1.49%"
"Sep 04, 2012","0.134","0.134","0.134","0.134","1.59%"
"Sep 01, 2012","0.132","0.132","0.132","0.132","0.00%"
"Aug 31, 2012","0.132","0.132","0.132","0.132","-2.94%"
"Aug 30, 2012","0.136","0.136","0.136","0.136","-2.16%"
"Aug 29, 2012","0.139","0.139","0.139","0.139","0.00%"
"Aug 28, 2012","0.139","0.139","0.139","0.139","1.46%"
"Aug 27, 2012","0.137","0.137","0.137","0.137","3.87%"
"Aug 25, 2012","0.132","0.132","0.132","0.132","0.00%"
"Aug 24, 2012","0.132","0.132","0.132","0.132","0.00%"
"Aug 23, 2012","0.132","0.132","0.132","0.132","-1.49%"
"Aug 22, 2012","0.134","0.134","0.134","0.134","-5.63%"
"Aug 21, 2012","0.142","0.142","0.142","0.142","3.65%"
"Aug 20, 2012","0.137","0.137","0.137","0.137","-3.52%"
"Aug 18, 2012","0.142","0.142","0.142","0.142","0.00%"
"Aug 17, 2012","0.142","0.142","0.142","0.142","0.00%"
"Aug 16, 2012","0.142","0.142","0.142","0.142","0.00%"
"Aug 15, 2012","0.142","0.142","0.142","0.142","-3.40%"
"Aug 14, 2012","0.147","0.147","0.147","0.147","7.30%"
"Aug 13, 2012","0.137","0.137","0.137","0.137","0.00%"
"Aug 11, 2012","0.137","0.137","0.137","0.137","0.00%"
"Aug 10, 2012","0.137","0.137","0.137","0.137","-6.80%"
"Aug 09, 2012","0.147","0.147","0.147","0.147","1.38%"
"Aug 08, 2012","0.145","0.145","0.145","0.145","3.57%"
"Aug 07, 2012","0.140","0.140","0.140","0.140","2.19%"
"Aug 06, 2012","0.137","0.137","0.137","0.137","0.00%"
"Aug 05, 2012","0.137","0.137","0.137","0.137","0.00%"
"Aug 04, 2012","0.137","0.137","0.137","0.137","0.00%"
"Aug 03, 2012","0.137","0.137","0.137","0.137","0.00%"
"Aug 02, 2012","0.137","0.137","0.137","0.137","-2.14%"
"Aug 01, 2012","0.140","0.140","0.140","0.140","0.00%"
"Jul 31, 2012","0.140","0.140","0.140","0.140","-4.76%"
"Jul 30, 2012","0.147","0.147","0.147","0.147","1.66%"
"Jul 28, 2012","0.145","0.145","0.145","0.145","0.00%"
"Jul 27, 2012","0.145","0.145","0.145","0.145","2.11%"
"Jul 26, 2012","0.142","0.142","0.142","0.142","0.00%"
"Jul 25, 2012","0.142","0.142","0.142","0.142","0.00%"
"Jul 24, 2012","0.142","0.142","0.142","0.142","1.43%"
"Jul 23, 2012","0.140","0.140","0.140","0.140","-1.41%"
"Jul 21, 2012","0.142","0.142","0.142","0.142","0.00%"
"Jul 20, 2012","0.142","0.142","0.142","0.142","3.65%"
"Jul 19, 2012","0.137","0.137","0.137","0.137","0.00%"
"Jul 18, 2012","0.137","0.137","0.137","0.137","-3.52%"
"Jul 17, 2012","0.142","0.142","0.142","0.142","3.65%"
"Jul 16, 2012","0.137","0.137","0.137","0.137","-5.52%"
"Jul 14, 2012","0.145","0.145","0.145","0.145","0.00%"
